Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Tid,Alnabru NO2 µg/m³ Hour,Dekning,Bygdøy Alle NO2 µg/m³ Hour,Dekning,Hjortnes NO2 µg/m³ Hour,Dekning,Kirkeveien NO2 µg/m³ Hour,Dekning,Manglerud NO2 µg/m³ Hour,Dekning,Rv 4- Aker sykehus NO2 µg/m³ Hour,Dekning
21.06.2022 19:00,25.9213835738,100,27.0482293019,100,11.6779896953,100,24.9389309947,100,20.8935058861,100,23.0481173629,100
21.06.2022 20:00,17.1982642145,100,29.4153979576,100,8.7339744426,100,19.1706430168,100,28.9462043217,100,20.6781025717,100
21.06.2022 21:00,15.927609573,100,22.7560021575,100,3.6271148859,100,5.5794015644,100,27.7385579556,100,12.7559115043,100
21.06.2022 22:00,14.4252633216,100,23.7084305722,100,40.4146045351,100,15.3312453337,100,23.1090421253,100,19.7315399086,100
21.06.2022 23:00,17.6023334132,100,26.4255842369,100,47.6645255802,100,11.8756671242,100,9.018961069,100,8.5969530548,100
22.06.2022 00:00,18.444052784,100,12.7361297441,100,35.83257447,100,8.8308113187,100,10.428693821,100,9.0539361917,100
22.06.2022 01:00,15.4753186011,100,7.4388936155,100,34.7023625555,100,5.788624586,100,8.2151779723,100,6.2682638164,100
22.06.2022 02:00,25.6911255009,100,5.8757972522,100,25.4552970004,100,4.4110203361,100,10.027342362,100,3.7516489027,100
22.06.2022 03:00,25.293150092,100,4.8969041726,100,21.3185117145,100,2.9148427393,100,12.2421079766,100,6.1728828047,100
22.06.2022 04:00,11.0437110713,100,7.4414677169,100,23.6548389997,100,2.2243334685,100,12.2425522894,100,1.2193070377,100
22.06.2022 05:00,13.8517897199,100,7.2594832258,100,14.789481599,100,3.1784131047,100,14.6579268288,100,0.6604044827,100
22.06.2022 06:00,24.3826666776,100,13.9829091416,100,28.7782099104,100,7.7299854042,100,36.9957445068,100,0.7924662956,100
22.06.2022 07:00,18.1892700061,100,22.4245386489,100,30.9635178152,100,11.9919024426,100,28.7445285065,100,1.4044210783,100
22.06.2022 08:00,13.6875238466,100,20.9036091584,100,24.0609418632,100,14.9045503859,100,19.2866696568,100,1.7467518995,100
22.06.2022 09:00,16.8504203225,100,24.0027207136,100,24.4701708019,100,13.2479710744,100,25.9278931265,100,4.0915513843,100
22.06.2022 10:00,,0,20.8423916475,100,17.3558735713,100,8.7419730379,100,29.3480767656,100,7.9940013232,100
22.06.2022 11:00,18.7766387118,100,20.4580837538,100,13.1879862217,100,10.9658725108,100,29.7519803333,100,10.7606790108,100
22.06.2022 12:00,22.3660971372,100,29.2687095621,100,14.5529856368,100,18.6040098779,100,16.6730519519,100,21.4961092376,100
22.06.2022 13:00,19.998654503,100,31.4302311901,100,10.8105640263,100,15.8104403384,100,27.5384785006,100,15.3086328771,100
22.06.2022 14:00,16.5800287462,100,38.7119078317,100,17.1200129413,100,20.669327287,100,25.9308191846,100,16.6441546678,100
22.06.2022 15:00,24.0262089755,100,21.5873530697,100,9.0402717542,100,14.5276091371,100,22.3086083462,100,18.4762394736,100
22.06.2022 16:00,18.9076850658,100,20.8173982526,100,7.4500047328,100,9.9748890091,100,17.2797822065,100,18.3456600936,100
22.06.2022 17:00,12.9639655948,100,17.8454270425,100,13.5418706276,100,6.5242965025,100,25.5295421577,100,20.1080021615,100
22.06.2022 18:00,18.4728164091,100,14.5500411862,100,10.9716679483,100,10.7609822934,100,17.0800843102,100,17.316249714,100
22.06.2022 19:00,15.0673426271,100,15.6697362853,100,4.6803845078,100,5.5009081866,100,7.6245539854,100,14.4983958358,100
22.06.2022 20:00,23.1475219772,100,19.591682145,100,6.4396082796,100,5.7715998049,100,13.4596520785,100,12.4963281807,100
22.06.2022 21:00,18.4629321455,100,19.0117909413,100,6.0394469754,100,6.3291171926,100,9.4366936362,100,15.1349381181,100
22.06.2022 22:00,12.0806450635,100,13.5135676541,100,6.0357053868,100,6.2521290437,100,5.8161236691,100,12.1619940934,100
22.06.2022 23:00,8.0514642496,100,17.0562715646,100,4.4606579386,100,5.5939432479,100,4.8109518991,100,10.759077151,100
23.06.2022 00:00,8.0501316618,100,9.7933934592,100,3.0760936052,100,6.2100866215,100,4.811711595,100,8.440552855,100
23.06.2022 01:00,8.8950107952,100,6.2646949448,100,1.4968663617,100,3.8970450517,100,5.0136978763,100,6.7657567725,100
23.06.2022 02:00,6.9915251911,100,6.655853636,100,5.2271135221,100,4.2620171556,100,5.2155932723,100,7.7862092949,100
23.06.2022 03:00,9.5352882301,100,9.6104092281,100,3.8475369277,100,3.3980140016,100,5.2163374598,100,7.7949086303,100
23.06.2022 04:00,9.9757101107,100,8.8379420249,100,5.6166044753,100,10.0804273944,100,6.0216975947,100,11.2420364348,100
23.06.2022 05:00,13.5842944139,100,9.2205705463,100,3.8373941818,100,4.4771379033,100,8.4360364106,100,9.0375551754,100
23.06.2022 06:00,30.2797018787,100,21.7843587634,100,2.4522604946,100,11.6616038744,100,22.1133135187,100,23.5813671103,100
23.06.2022 07:00,20.1790055543,100,24.7568404826,100,7.7610789315,100,17.2652300589,100,26.7391061112,100,24.1273256148,100
23.06.2022 08:00,15.9170982129,100,21.5951181091,100,2.835344367,100,31.2786484636,100,17.6890217045,100,27.1931183964,100
23.06.2022 09:00,17.4096710554,100,30.8352296446,100,4.4022878745,100,18.9677700895,100,30.7615586499,100,20.3627219071,100
23.06.2022 10:00,12.3108908862,100,22.574435135,100,5.5788070109,100,14.7321934404,100,24.9292895909,100,18.1518110867,100
23.06.2022 11:00,16.9708516817,100,32.419319751,100,10.8830494993,100,12.0120417447,100,21.5116502919,100,,0
23.06.2022 12:00,17.8267360872,100,29.6760476379,100,13.4381267469,100,15.0207492532,100,16.0817826632,100,12.9246975647,100
23.06.2022 13:00,25.0286702375,100,22.557707871,100,14.418447742,100,16.0594317668,100,24.9317318992,100,16.4884330172,100
23.06.2022 14:00,20.1610672154,100,23.1537957741,100,20.153688545,100,11.442627466,100,15.6820984378,100,14.7689182057,100
23.06.2022 15:00,15.4806939914,100,25.5094266633,100,14.8409598398,100,8.9809674416,100,9.4487121179,100,12.6344096722,100
23.06.2022 16:00,17.173477117,100,26.1077204197,100,6.5276141321,100,9.9524294635,100,8.0418559835,100,14.8239428884,100
23.06.2022 17:00,13.3478678024,100,27.0536002339,100,12.4279570234,100,8.0630115336,100,7.0371394337,100,15.7298266557,100
23.06.2022 18:00,10.1704219419,100,13.9162509787,100,7.8967948173,100,5.2277711041,100,9.2496382537,100,14.1253144094,100
23.06.2022 19:00,10.3835864267,100,14.7065179526,100,10.6475469283,100,7.0675360579,100,,0,9.5763232337,100
23.06.2022 20:00,8.0479565821,100,10.9744613628,100,6.3094809906,100,7.1865847966,100,5.8327400356,100,11.5542496856,100
23.06.2022 21:00,12.7151929541,100,11.9508176654,100,6.4948356574,100,8.5030960237,100,5.2298921513,100,9.3808287692,100
23.06.2022 22:00,7.409034871,100,10.9662989265,100,8.2628002853,100,5.1106832402,100,8.8509262803,100,6.2785257306,100
23.06.2022 23:00,6.1379223066,100,8.6164421495,100,2.9413953308,100,6.2376100346,100,5.4319822871,100,5.4389826727,100
24.06.2022 00:00,7.8302328801,100,7.8414581152,100,0.5736114466,100,3.03733371,100,3.2194096532,100,4.2731262106,100
24.06.2022 01:00,6.7712333962,100,3.7204991335,100,-0.0229092146,100,6.6673611648,100,2.6160558948,100,2.0075466333,100
24.06.2022 02:00,7.8309143727,100,3.9167760424,100,0.7597226574,100,11.3849896511,100,2.4150420221,100,2.4102685212,100
24.06.2022 03:00,13.3394989764,100,5.293091527,100,1.1476249854,100,9.3664750089,100,3.0190251997,100,2.712153503,100
24.06.2022 04:00,11.0063223499,100,3.5218946639,100,0.7468077684,100,12.6288028852,100,2.415447991,100,3.4237715389,100
24.06.2022 05:00,17.1656837083,100,4.8982103647,100,0.5436144633,100,10.4306274322,100,4.8312150556,100,4.6819733243,100
24.06.2022 06:00,48.1727246696,100,12.7384405372,100,2.706066685,100,10.4873254761,100,13.8908511556,100,17.9915407224,100
24.06.2022 07:00,28.1886412908,100,29.0426713217,100,11.5675780251,100,10.2010819731,100,17.9188494031,100,23.5772831014,100
24.06.2022 08:00,27.7725600907,100,27.2937435851,100,18.2737054701,100,21.6958735382,100,19.5316376358,100,22.7688007144,100
24.06.2022 09:00,22.0271423408,100,25.7024223897,100,24.9849131686,100,16.9533008247,100,37.6577535612,100,12.9551206985,100
24.06.2022 10:00,15.8760273172,100,30.6524616736,100,19.257820539,100,12.2372431993,100,38.0649725744,100,14.8507004926,100
24.06.2022 11:00,11.8504563012,100,19.2325577611,100,5.6340754887,100,13.8225984709,100,33.4362724079,100,16.5562465902,100
24.06.2022 12:00,19.891564587,100,33.565527888,100,8.3825296837,100,15.0304069403,100,27.7991528219,100,14.8935909307,100
24.06.2022 13:00,18.8285752195,100,41.2572213176,100,3.2545795101,100,15.5664778053,100,37.8753855223,100,17.248555188,100
24.06.2022 14:00,19.8786027949,100,41.6092508307,100,2.2635629687,100,17.4557328533,100,31.0287127668,100,17.4962244665,100
24.06.2022 15:00,18.3996861015,100,37.1010282595,100,3.6357055566,100,15.0647130685,100,37.4811070081,100,17.837376732,100
24.06.2022 16:00,20.9318689488,100,42.0197848318,100,3.2356804665,100,24.3203434775,100,36.6789984867,100,13.5762078144,100
24.06.2022 17:00,15.2203110136,100,36.3021274394,100,10.3332761799,100,14.9910338721,100,46.1557124884,100,10.1525988428,100
24.06.2022 18:00,18.391884176,100,32.7867881386,100,20.3787340724,100,16.3449883421,100,49.1840397459,100,14.285255151,100
24.06.2022 19:00,17.9616778971,100,40.5645510888,100,15.0386083361,100,16.1171325059,100,47.1720903663,100,19.1752945985,100
24.06.2022 20:00,18.5940958612,100,38.7908629222,100,11.8803775835,100,21.4069501732,100,40.1190428477,100,26.9848522476,100
24.06.2022 21:00,16.9044545302,100,38.5571814923,100,64.1383521484,100,17.7424248452,100,13.709697696,100,19.8804003097,100
24.06.2022 22:00,47.754043958,100,32.2845065508,100,65.4935749881,100,21.3310348921,100,7.2581683614,100,16.5556834541,100
24.06.2022 23:00,20.7027190421,100,13.31186903,100,50.7053852064,100,13.8790599635,100,4.0326410799,100,16.9929056831,100
25.06.2022 00:00,27.0535230316,100,11.163946448,100,41.0432444015,100,13.1698655033,100,2.2179704624,100,6.6527105291,100
25.06.2022 01:00,30.0101261581,100,10.5711711827,100,27.6375136884,100,8.261914923,100,21.3796551356,100,8.4250083895,100
25.06.2022 02:00,24.5120140926,100,9.97991604,100,26.6575869396,100,8.4275956325,100,22.794110541,100,5.0605280636,100
25.06.2022 03:00,18.3838163132,100,10.982023107,100,23.314743065,100,6.5458799622,100,24.210777161,100,11.3271980292,100
25.06.2022 04:00,16.2736065883,100,8.8257833423,100,25.2800089193,100,6.4727181889,100,15.9388312995,100,17.3309825194,100
25.06.2022 05:00,10.5641670783,100,7.439375678,100,21.3244873998,100,4.2708850451,100,21.9966653911,100,5.9291768369,100
25.06.2022 06:00,6.9716251881,100,9.5962825491,100,11.6482936005,100,3.678460925,100,28.0564542508,100,6.9205941784,100
25.06.2022 07:00,8.4499203608,100,9.209801901,100,16.7751315735,100,5.0021389053,100,23.2149940845,100,5.6581286329,100
25.06.2022 08:00,10.3540953442,100,9.0088284872,100,13.8027680617,100,4.2635552472,100,19.5825741601,100,6.418917698,100
25.06.2022 09:00,9.7163998965,100,15.2817418503,100,11.0756539275,100,7.3464871924,100,8.4790801442,100,6.0522146643,100
25.06.2022 10:00,14.363560246,100,34.5411017455,100,15.590656059,100,6.242748376,100,3.6332935469,100,8.0759145457,100
25.06.2022 11:00,13.7277634708,100,26.2733629437,100,12.3990693499,100,16.9963930852,100,8.2775010771,100,10.3034096248,100
25.06.2022 12:00,18.1595854664,100,41.8085502714,100,6.4724444494,100,15.9472060203,100,14.1355364133,100,11.9527990603,100
25.06.2022 13:00,14.9916166124,100,36.0599249072,100,24.8431002725,100,14.0534063397,100,27.2646129883,100,19.7915077121,100
25.06.2022 14:00,15.8352622699,100,42.9651466893,100,9.0246778614,100,18.4990529979,100,27.8729624222,100,15.4082600789,100
25.06.2022 15:00,18.9999853493,100,45.3096542711,100,10.2008272434,100,19.5344826012,100,45.6512527636,100,18.5549400595,100
25.06.2022 16:00,24.4893663738,100,46.0564236504,100,21.8324164003,100,27.3293255582,100,33.1287594076,100,32.2642595833,100
25.06.2022 17:00,16.464428543,100,34.8784531417,100,11.3732142837,100,18.8563917191,100,34.1432857194,100,27.3702701484,100
25.06.2022 18:00,11.3978255004,100,38.7869352328,100,16.299943594,100,13.6072781561,100,28.6905633448,100,17.7002849247,100
25.06.2022 19:00,9.0752217625,100,36.0669043659,100,8.0089138898,100,15.0793695628,100,29.0976495532,100,16.9811250958,100
25.06.2022 20:00,12.8734625677,100,38.4034233691,100,21.0286593149,100,12.2381626341,100,32.3318940342,100,14.7518128793,100
25.06.2022 21:00,14.5614370182,100,22.3025338943,100,43.5229970807,100,18.6693597524,100,9.6989819283,100,13.4562212638,100
25.06.2022 22:00,18.1482301995,100,25.4399104853,100,19.4379534039,100,14.2427719107,100,12.7314562691,100,22.3372258303,100
25.06.2022 23:00,20.8907124732,100,31.1172254279,100,14.4990540396,100,17.9858793108,100,21.2222512614,100,16.1308200283,100
26.06.2022 00:00,34.6051337651,100,33.0854906483,100,28.1158363476,100,11.6166007335,100,36.184279423,100,10.2846367596,100
26.06.2022 01:00,40.9334729837,100,25.4338932242,100,29.1004112558,100,13.3556702596,100,9.9042753386,100,8.7402196514,100
26.06.2022 02:00,30.3822638409,100,17.8132532382,100,29.4890012553,100,10.8813374106,100,8.0855985992,100,15.3036479441,100
26.06.2022 03:00,21.0975152365,100,16.0433521476,100,6.9784843436,100,9.7028098452,100,9.906686747,100,13.2079047157,100
26.06.2022 04:00,25.1037928536,100,14.2869661095,100,14.6773166236,100,8.7393827549,100,13.1431498959,100,8.2189251296,100
26.06.2022 05:00,17.2986937858,100,10.9642728024,100,7.363367556,100,6.3399722618,100,8.290265537,100,9.9165924702,100
26.06.2022 06:00,13.5002468377,100,5.0946422957,100,9.7349396598,100,5.0120802846,100,21.0371789361,100,4.2741000913,100
26.06.2022 07:00,10.5465344856,100,9.4233780168,100,7.3568504821,100,9.9820258466,100,29.1359204566,100,4.3510519021,100
26.06.2022 08:00,8.0145383092,100,10.5962979263,100,3.0041262553,100,3.4319425054,100,22.257299388,100,9.1894999657,100
26.06.2022 09:00,8.6470010643,100,10.7725330231,100,6.1571161244,100,4.7347208405,100,15.784319019,100,7.2445183363,100
26.06.2022 10:00,7.8021974409,100,29.1947806626,100,20.177921205,100,5.8100803123,100,8.4992780326,100,7.2836782077,100
26.06.2022 11:00,5.9045794954,100,27.459388203,100,36.3893704124,100,13.5749798871,100,13.1565964489,100,8.5343689047,100
26.06.2022 12:00,4.849963197,100,18.9931537694,100,26.6917433769,100,16.9204562241,100,13.358047674,100,19.9559157923,100
26.06.2022 13:00,7.3796592574,100,17.4179103356,100,30.8584351512,100,14.8062633495,100,7.6916860863,100,16.542621169,100
26.06.2022 14:00,10.7524644867,100,25.0738469614,100,28.1287955259,100,10.5071547693,100,6.4781293385,100,17.78452134,100
26.06.2022 15:00,8.6439861698,100,25.0680744684,100,,0,17.39797648,100,9.3124749104,100,22.7518542503,100
26.06.2022 16:00,9.0650816167,100,29.1899891768,100,41.7353887428,100,20.0042525284,100,48.4031931798,100,20.1332872415,100
26.06.2022 17:00,24.6642276937,100,31.1324734224,100,44.1162907902,100,23.7391224667,100,51.0491492527,100,21.2560953855,100
26.06.2022 18:00,28.4615573077,100,37.2569735995,100,54.3987280842,100,17.2492480813,100,51.4496760479,100,19.7533035366,100
26.06.2022 19:00,25.718529057,100,34.6986308385,100,50.0598177823,100,15.228668287,100,35.0463987498,100,28.6934986388,100
26.06.2022 20:00,12.8577202463,100,13.124087303,100,47.6931917702,100,15.0292836487,100,33.8404806821,100,16.2546518228,100
26.06.2022 21:00,13.7009375979,100,16.2605268395,100,36.8257926802,100,9.9528061767,100,52.2846730966,100,16.6247142462,100
26.06.2022 22:00,12.0122023002,100,18.9913158396,100,34.2819679754,100,11.2984415956,100,46.0117124371,100,12.7771764641,100
26.06.2022 23:00,20.022054408,100,10.3906036864,100,30.3349730694,100,11.3543801834,100,21.8851523156,100,19.8204914243,100
27.06.2022 00:00,16.0156432096,100,12.9643720969,100,24.2200509101,100,7.6812246254,100,29.9947120604,100,11.8742741084,100
27.06.2022 01:00,27.7961738325,100,5.6886949452,100,20.8657948375,100,4.1163025665,100,16.0128355621,100,8.601880071,100
27.06.2022 02:00,13.4863850579,100,4.3097547527,100,13.3751015329,100,2.9819130135,100,12.9726312755,100,8.3626032873,100
27.06.2022 03:00,17.6864638432,100,5.2862196493,100,12.0178185872,100,2.9882473072,100,16.016125264,100,5.0572633645,100
27.06.2022 04:00,12.2182143904,100,6.8959685108,100,13.6024478686,100,2.7299245434,100,17.2411250035,100,6.2821380277,100
27.06.2022 05:00,31.556168005,100,10.972618004,100,12.6230933849,100,5.1567844477,100,19.8850016436,100,10.7602312383,100
27.06.2022 06:00,32.5732199865,100,17.2519976759,100,34.1670894636,100,5.5219252436,100,15.2167107877,100,27.8289270477,100
27.06.2022 07:00,33.442496086,100,29.0520913863,100,18.1787594307,100,8.3234227282,100,24.1569901913,100,32.5244606789,100
27.06.2022 08:00,25.0350267694,100,35.6884279068,100,49.1883460622,100,10.0023695806,100,15.2213011649,100,31.2187064466,100
27.06.2022 09:00,22.3162898234,100,40.0413602355,100,35.57626997,100,18.7169538986,100,34.1114388717,100,21.1189418716,100
27.06.2022 10:00,31.9810170134,100,36.9323148451,100,58.1159235529,100,22.3649754272,100,67.0441868691,100,11.2038261379,100
27.06.2022 11:00,41.8448692651,100,32.9684140833,100,54.5536589511,100,16.3395389452,100,41.4322071377,100,9.2788410552,100
27.06.2022 12:00,37.0089953423,100,33.5663528368,100,31.6777213794,100,19.2050369773,100,45.7172876017,100,13.9166399319,100
27.06.2022 13:00,33.2323956589,100,44.5405827245,100,59.2906889325,100,16.4266858051,100,60.3533904923,100,9.4103130534,100
27.06.2022 14:00,21.2637821224,100,33.8970446178,100,35.4326232157,100,26.3133423949,100,67.8495742558,100,4.8447156699,100
27.06.2022 15:00,27.7842723308,100,35.7202765449,100,12.7607521424,100,24.6310489064,100,66.6169022791,100,4.286213968,100
27.06.2022 16:00,45.4378883986,100,44.948773468,100,23.0273887491,100,25.1319978844,100,62.1652841605,100,2.7888731113,100
27.06.2022 17:00,35.9614471832,100,38.2927573454,100,9.6186130469,100,38.765323872,100,50.9907798485,100,11.8632020544,100
27.06.2022 18:00,26.7190102704,100,31.0295013942,100,36.2752682486,100,19.3705650135,100,46.3410111182,100,28.021584613,100
27.06.2022 19:00,30.0694299189,100,29.8442275921,100,20.8830147111,100,21.6372227834,100,53.8607160523,100,26.0664885067,100
27.06.2022 20:00,38.6930008881,100,33.3881723749,100,36.8706657729,100,34.3300630224,100,43.2950550733,100,29.9408172246,100
27.06.2022 21:00,23.5582842448,100,26.4762151329,100,24.6547004208,100,28.583077134,100,39.8503727552,100,17.8652953743,100
27.06.2022 22:00,18.1016352977,100,20.614763409,100,7.9134595272,100,13.7735447024,100,31.907677836,100,21.2358059865,100
27.06.2022 23:00,20.1987031862,100,22.6155560779,100,22.895370073,100,12.0189455834,100,26.4196530825,100,14.9384298715,100
28.06.2022 00:00,23.9792559381,100,18.4581746877,100,19.1553357649,100,12.292055278,100,20.3154333115,100,15.1232122465,100
28.06.2022 01:00,15.5775790414,100,16.244850087,100,14.4373194988,100,15.5355583791,100,7.9222941092,100,21.3320463123,100
28.06.2022 02:00,12.6256300714,100,10.5654117854,100,11.1044405092,100,10.7529381581,100,3.6552822863,100,7.9870402804,100
28.06.2022 03:00,9.8942277182,100,9.7895774145,100,10.9198962444,100,6.2300976853,100,10.1587677608,100,4.5987408327,100
28.06.2022 04:00,19.5676275565,100,12.7277329391,100,9.7526636134,100,7.7732631306,100,5.8931211266,100,7.3802176457,100
28.06.2022 05:00,22.0256641822,100,13.3241665754,100,2.4941678982,100,5.4201979689,100,4.878044509,100,8.5593269961,100
28.06.2022 06:00,35.0348884207,100,25.2901970526,100,1.5248394831,100,8.5512794476,100,17.0807067816,100,13.701660444,100
28.06.2022 07:00,31.4742346072,100,25.0895641311,100,2.9145576884,100,6.4025802071,100,16.064546209,100,29.7417182232,100
28.06.2022 08:00,24.5278455195,100,19.0151621669,100,5.0929277311,100,7.0357120744,100,7.932131341,100,,0
28.06.2022 09:00,17.8043928057,100,26.6741608788,100,6.4840405919,100,8.2547390677,100,6.304281272,100,25.013409408,100
28.06.2022 10:00,24.0745400283,100,23.9365164044,100,13.1897085359,100,11.4432574689,100,8.134036267,100,,0
28.06.2022 11:00,25.3367502348,100,22.188877159,100,7.8903319064,100,11.1920900752,100,,0,24.4119042541,100
28.06.2022 12:00,24.0679792729,100,22.8181061038,100,7.1182090952,100,8.6739261919,100,10.9898734089,100,21.2502336373,100
28.06.2022 13:00,21.7868156171,100,20.8545180062,100,3.3931235381,100,9.6061071387,100,14.6616252682,100,13.0975752819,100
28.06.2022 14:00,18.8672564764,100,19.4538834738,100,10.9038893214,100,9.9657114203,100,14.8642114019,100,12.1965949304,100
28.06.2022 15:00,19.9012797039,100,20.4378432533,100,5.7752564395,100,3.8879021547,100,14.8618444387,100,10.903994737,100
28.06.2022 16:00,17.202962274,100,23.1588748035,100,3.2341548147,100,4.359078351,100,12.4103400305,100,15.0271772069,100
28.06.2022 17:00,16.1543102692,100,27.2805920641,100,5.9998620147,100,8.6972840135,100,11.7995566292,100,14.4222423636,100
28.06.2022 18:00,15.7358393883,100,15.7012428077,100,4.2419127473,100,6.5191261608,100,6.9079360736,100,11.0774405616,100
28.06.2022 19:00,14.6884331168,100,14.5148858409,100,4.4503748615,100,5.1743830292,100,5.2792798252,100,12.7769681865,100
28.06.2022 20:00,12.5831125502,100,17.8288880357,100,4.0702680116,100,7.4789576031,100,5.6844646058,100,13.6944317265,100
28.06.2022 21:00,8.195787544,100,19.2001124217,100,9.7723695492,100,5.8793107792,100,2.8362552983,100,14.3888718501,100
28.06.2022 22:00,5.8867887315,100,19.5725262111,100,10.5687762643,100,7.5014043502,100,4.0545084698,100,14.0173529516,100
28.06.2022 23:00,5.2559381753,100,16.0630779427,100,5.8746368104,100,6.719316418,100,2.834004465,100,12.7309257369,100
29.06.2022 00:00,7.991692396,100,8.2182277867,100,2.3595340884,100,5.507988953,100,4.0530656728,100,17.0108295319,100
29.06.2022 01:00,18.9025503179,100,13.493890186,100,3.9397173545,100,4.3965391322,100,2.8317668492,100,12.1607222657,100
29.06.2022 02:00,18.8889150315,100,9.7909240973,100,11.5982327118,100,9.9103827017,100,1.4079732277,100,8.6125111791,100
29.06.2022 03:00,16.79937252,100,6.8485528895,100,12.2084333283,100,10.7546737046,100,6.0875786168,100,8.3318481711,100
29.06.2022 04:00,17.1434059469,100,5.4825158146,100,16.1470731755,100,6.3057776031,100,6.9008433233,100,6.0952090204,100
29.06.2022 05:00,19.9328342394,100,5.7051486346,100,11.47102963,100,3.9723871891,100,24.6817756863,100,4.7409494307,100
29.06.2022 06:00,29.7124050219,100,17.7331696685,100,33.8967050958,100,8.6563590674,100,18.5316015926,100,16.1638099912,100
29.06.2022 07:00,25.9468708579,100,27.1233341516,100,42.3638933073,100,7.9946474411,100,28.9344739622,100,18.423702949,100
29.06.2022 08:00,20.0740070976,100,17.0923562073,100,26.8316196268,100,8.5644008287,100,14.8543142883,100,11.7873519207,100
29.06.2022 09:00,20.90262115,100,25.3135712369,100,21.5542865984,100,7.359197912,100,28.5337735659,100,9.5711182113,100
29.06.2022 10:00,26.1244226998,100,18.4972199045,100,30.381513837,100,10.2268164361,100,34.4374943228,100,7.1774992597,100
29.06.2022 11:00,20.4680403521,100,31.4847267435,100,24.4735553271,100,14.820906941,100,34.42471339,100,9.5227982224,100
29.06.2022 12:00,17.9803969708,100,25.4004373968,100,13.8854686134,100,26.1503022647,100,33.3788469046,100,15.2229757084,100
29.06.2022 13:00,23.6439890176,100,27.1153508592,100,6.058006145,100,27.6886866694,100,35.60654864,100,20.0262126123,100
29.06.2022 14:00,29.3140675596,100,37.7797270533,100,4.3099295768,100,,0,34.9864138483,100,33.1711156053,100
29.06.2022 15:00,18.8608358422,100,,0,7.6503500134,100,,0,29.2792875093,100,21.1282316161,100
29.06.2022 16:00,11.3240362423,100,36.6848320629,100,15.6943208523,100,19.1276673196,100,35.3813768997,100,17.9288073354,100
29.06.2022 17:00,17.8329324462,100,33.3291612598,100,9.0450065007,100,18.8690669081,100,32.3262976702,100,15.4605148926,100
29.06.2022 18:00,18.6633791594,100,29.1965110454,100,6.5135498929,100,13.3751317634,100,24.5914263023,100,20.5124909563,100
29.06.2022 19:00,14.6780580514,100,24.8990161126,100,11.4145008034,100,12.7294620974,100,32.724746763,100,23.5762655701,100
29.06.2022 20:00,13.2247596502,100,30.3428136584,100,13.3804443186,100,15.2660448633,100,22.3443903852,100,22.5801112656,100
29.06.2022 21:00,16.8114837039,100,33.2494072363,100,17.3037375314,100,16.0755906437,100,16.0321727727,100,39.9779873759,100
29.06.2022 22:00,20.3891877131,100,17.0092333787,100,9.1035445534,100,18.1989280693,100,9.5206179427,100,18.9170969862,100
29.06.2022 23:00,44.5590772461,100,22.0989230272,100,18.8866842837,100,17.2623146874,100,9.1144144029,100,12.036159386,100
30.06.2022 00:00,47.8399460279,100,25.0820300232,100,28.0916877716,100,12.6276811774,100,5.8602403495,100,12.5784391224,100
30.06.2022 01:00,39.0091435166,100,10.9445533023,100,31.4259648682,100,10.2452678839,100,7.0793888265,100,12.1998567369,100
30.06.2022 02:00,33.1098372695,100,9.773209764,100,18.3406308784,100,10.7039938659,100,10.7411050187,100,14.3317195481,100
30.06.2022 03:00,21.393622571,100,10.1782051252,100,16.4001760265,100,8.3045280293,100,10.1278861176,100,7.6217107236,100
30.06.2022 04:00,27.5942537356,100,8.409137458,100,17.7845409454,100,5.5265256024,100,8.0955259508,100,6.2472404468,100
30.06.2022 05:00,27.8485159909,100,6.6555289494,100,22.9081963805,100,8.4309677515,100,9.9333961171,100,9.5591418747,100
30.06.2022 06:00,31.2943457093,100,9.6244587054,100,38.2153473438,100,13.8723102275,100,40.1240385407,100,18.897037795,100
30.06.2022 07:00,39.4967380001,100,15.6749516881,100,20.1720688255,100,16.2601282048,100,67.5988748112,100,19.7790275452,100
30.06.2022 08:00,40.9420590613,100,29.4677298524,100,18.4219061512,100,27.2764206525,100,62.9056103713,100,26.0976347748,100
30.06.2022 09:00,40.3288765401,100,33.9279133371,100,23.1337249667,100,25.2512487708,100,53.7200889504,100,28.652827984,100
30.06.2022 10:00,35.6048901921,100,49.6342904371,100,41.1047040924,100,27.7799889287,100,55.9365687383,100,21.953697259,100
30.06.2022 11:00,30.16163364,100,37.1564660793,100,14.7371618049,100,24.668215398,100,52.2621367626,100,26.1705808038,100
30.06.2022 12:00,24.7244083622,100,39.4339656336,100,3.0408625188,100,13.1399533098,100,41.6697234422,100,17.4158050111,100
30.06.2022 13:00,27.221475646,100,42.57040844,100,6.1745686664,100,16.8601904995,100,40.648509205,100,23.7564369078,100
30.06.2022 14:00,19.2843649852,100,46.3138190144,100,4.4322905794,100,22.4423173695,100,42.47919754,100,24.6163435115,100
