Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Tid,Alnabru NO2 µg/m³ Hour,Dekning,Bygdøy Alle NO2 µg/m³ Hour,Dekning,Hjortnes NO2 µg/m³ Hour,Dekning,Kirkeveien NO2 µg/m³ Hour,Dekning,Manglerud NO2 µg/m³ Hour,Dekning,Rv 4- Aker sykehus NO2 µg/m³ Hour,Dekning,Åkebergveien NO2 µg/m³ Hour,Dekning
02.07.2020 02:00,5.7044953274,100,1.9855413795,100,9.0764126118,100,,0,15.5517143554,100,1.4643620373,100,,
02.07.2020 03:00,13.1293589414,100,4.7374090034,100,8.4748320485,100,,0,15.5591102542,100,2.3725583089,100,,
02.07.2020 04:00,15.301420412,100,3.5662199944,100,13.7395204694,100,,0,27.5463032929,100,3.4998865758,100,,
02.07.2020 05:00,30.1853814376,100,2.9733618574,100,25.3225217886,100,,0,33.1641123016,100,5.6546656185,100,,
02.07.2020 06:00,39.8778078808,100,7.1175229564,100,,0,,0,55.0425249505,100,11.7778549673,100,,
02.07.2020 07:00,20.1916590152,100,12.4381474936,100,33.5265349789,100,,0,,0,1.3900202949,100,,
02.07.2020 08:00,,0,21.9042281615,100,29.3877268343,100,,0,42.3633170388,100,,0,,
02.07.2020 09:00,19.1437192257,100,23.2958735868,100,35.8588442179,100,,0,41.0855851226,100,1.5110856969,100,,
02.07.2020 10:00,22.7324329684,100,28.7948313837,100,32.3960488283,100,,0,41.3124402815,100,2.6646362436,100,,
02.07.2020 11:00,48.7225980044,100,31.2100463225,100,39.5117655129,100,,0,35.0895832989,100,5.9708438929,100,,
02.07.2020 12:00,41.0398316595,100,33.5381727672,100,15.944284218,100,,0,13.6867138921,100,14.6768361224,100,,
02.07.2020 13:00,35.5828696218,100,28.0289289362,100,24.8691031252,100,,0,16.9033054025,100,16.6014414896,100,,
02.07.2020 14:00,36.1595779391,100,21.3312095627,100,42.5345315146,100,,0,22.8743419621,100,17.6774049092,100,,
02.07.2020 15:00,29.7896419342,100,25.4509182149,100,50.2241857558,100,,0,9.6219607935,100,14.3835490001,100,,
02.07.2020 16:00,31.5055488797,100,22.8793031971,100,26.4807329693,100,,0,8.1239083902,100,12.9330854671,100,,
02.07.2020 17:00,23.0506188585,100,22.0775166864,100,8.2581622962,100,,0,5.3457501609,100,19.5713756387,100,,
02.07.2020 18:00,23.696530247,100,27.6229619677,100,15.3340927702,100,,0,5.3444937713,100,19.0974510106,100,,
02.07.2020 19:00,25.3895619299,100,19.5311723771,100,8.4600873764,100,,0,16.2293908192,100,16.1653001742,100,,
02.07.2020 20:00,18.9415925448,100,15.7802662771,100,13.5143233806,100,,0,26.2696694053,100,6.5723383236,100,,
02.07.2020 21:00,16.1412446142,100,11.2570447864,100,7.0456647003,100,,0,23.0691210066,100,2.9085975876,100,,
02.07.2020 22:00,7.6746965807,100,8.5116143099,100,6.6438137754,100,,0,17.3054357831,100,2.2045277651,100,,
02.07.2020 23:00,9.9946319327,100,6.5411961314,100,4.0157486192,100,,0,16.235185998,100,2.5476544464,100,,
03.07.2020 00:00,17.8185037731,100,3.9823486571,100,2.4019226419,100,,0,13.6776323105,100,1.9377882642,100,,
03.07.2020 01:00,18.4518973343,100,4.1779712401,100,10.8712114643,100,,0,7.4914474489,100,5.7705381278,100,,
03.07.2020 02:00,27.4458861175,100,13.0438137846,100,6.2277772892,100,,0,9.8313323874,100,4.7343710858,100,,
03.07.2020 03:00,14.4813363714,100,6.3424699078,100,3.0033381422,100,,0,9.4134715062,100,2.2436470377,100,,
03.07.2020 04:00,16.4074429769,100,3.9850844186,100,5.2288849094,100,,0,11.3387416813,100,3.9646001374,100,,
03.07.2020 05:00,30.5868407561,100,5.9568832277,100,5.8414546232,100,,0,23.9467869165,100,8.0383617687,100,,
03.07.2020 06:00,38.4005481899,100,16.9993842193,100,33.8243269192,100,,0,50.6980772267,100,14.625568956,100,,
03.07.2020 07:00,30.7836550122,100,21.3500696876,100,21.456538395,100,,0,54.5920557961,100,16.7319852548,100,,
03.07.2020 08:00,21.7132535165,100,26.4895056482,100,4.6175834861,100,,0,35.0901727615,100,18.4298171116,100,,
03.07.2020 09:00,19.9793016384,100,22.534339664,100,3.2018432509,100,,0,29.7415409371,100,17.7521319318,100,,
03.07.2020 10:00,21.0426908182,100,21.5639389593,100,1.3810448425,100,,0,23.7641989272,100,15.0271820909,100,,
03.07.2020 11:00,26.1747804264,100,20.9893218038,100,1.3798981507,100,,0,23.3243040981,100,13.2956937821,100,,
03.07.2020 12:00,18.6974106291,100,20.7939198022,100,1.5824813219,100,,0,28.2536093092,100,16.5252596764,100,,
03.07.2020 13:00,18.5337354725,100,23.5453590452,100,3.4137288943,100,,0,26.7481643296,100,15.772974735,100,,
03.07.2020 14:00,25.2925820689,100,22.7470044209,100,4.4065344838,100,,0,26.3220237857,100,17.4363350325,100,,
03.07.2020 15:00,32.4241663011,100,28.0727704345,100,8.4780442445,100,,0,16.0447488108,100,29.9451547617,100,,
03.07.2020 16:00,32.3539537164,100,29.8553228028,100,1.5729645176,100,,0,17.966728337,100,20.8643902963,100,,
03.07.2020 17:00,27.3103324958,100,31.4459050427,100,8.2465349452,100,,0,19.0399750851,100,24.8104187443,100,,
03.07.2020 18:00,17.1099316039,100,25.9167153311,100,12.1012518117,100,,0,25.6680956433,100,16.5960309548,100,,
03.07.2020 19:00,25.6607392529,100,20.7924512361,100,30.1330139337,100,,0,48.9847339046,100,4.2611350178,100,,
03.07.2020 20:00,26.2461117389,100,19.9931090403,100,31.7410968968,100,,0,44.5003573771,100,12.4454647708,100,,
03.07.2020 21:00,23.0250130803,100,15.865737172,100,30.5036551087,100,,0,24.8285222018,100,4.9512876016,100,,
03.07.2020 22:00,27.6470491153,100,14.6665987462,100,27.8826553164,100,,0,22.8934718413,100,3.6044365779,100,,
03.07.2020 23:00,20.1851168364,100,10.3301558795,100,17.7366230273,100,,0,7.7313352998,100,7.3740670869,100,,
04.07.2020 00:00,12.7878166498,100,12.5126008172,100,18.5403737826,100,,0,22.0395932317,100,7.2884029878,100,,
04.07.2020 01:00,11.7562802065,100,9.1540081192,100,10.454701729,100,,0,17.5529094276,100,6.4693652296,100,,
04.07.2020 02:00,6.4694443031,100,6.3940957216,100,10.6663521535,100,,0,20.7627652123,100,2.2719931264,100,,
04.07.2020 03:00,5.4211558824,100,6.3978372181,100,11.4858209749,100,,0,5.1809353815,100,4.1914525398,100,,
04.07.2020 04:00,6.4699381081,100,3.8280589453,100,8.8681925052,100,,0,16.309171371,100,1.408462745,100,,
04.07.2020 05:00,9.2365157344,100,4.2312802625,100,2.9790158576,100,,0,17.3826099966,100,1.0536789131,100,,
04.07.2020 06:00,6.0816648455,100,7.8024720278,100,9.2644226038,100,,0,19.9424816597,100,0.9534670769,100,,
04.07.2020 07:00,3.7749912547,100,4.2307042837,100,6.8392101509,100,,0,14.383299422,100,0.7274477175,100,,
04.07.2020 08:00,4.2077171706,100,7.9906144101,100,7.2399167757,100,,0,15.4657959168,100,0.9827104617,100,,
04.07.2020 09:00,8.2828165214,100,10.7429559368,100,14.7300157571,100,,0,25.9328576118,100,1.9101292066,100,,
04.07.2020 10:00,16.0380769385,100,13.7283022587,100,23.0532537369,100,,0,27.8815525122,100,4.164693826,100,,
04.07.2020 11:00,13.839966376,100,23.2010552867,100,14.3222378638,100,,0,18.459788666,100,4.5879286897,100,,
04.07.2020 12:00,14.2310230153,100,18.4595981764,100,3.577064298,100,,0,14.6068068087,100,4.9379512006,100,,
04.07.2020 13:00,19.3572654267,100,17.2724692029,100,7.2183754195,100,,0,15.8864136237,100,6.9811693235,100,,
04.07.2020 14:00,16.2625944316,100,21.2203441452,100,7.6216617645,100,,0,14.3910383315,100,9.6681371875,100,,
04.07.2020 15:00,18.5299622378,100,15.4854762958,100,3.567862372,100,,0,24.2232653015,100,9.9285897334,100,,
04.07.2020 16:00,15.2802436988,100,18.6452005537,100,5.5915456645,100,,0,22.510380291,100,7.4252926167,100,,
04.07.2020 17:00,14.4205617354,100,24.3777240947,100,3.1663434682,100,,0,23.7902762329,100,13.4272910906,100,,
04.07.2020 18:00,12.0858010878,100,24.3869227126,100,3.1604588611,100,,0,28.6897233472,100,12.6680439921,100,,
04.07.2020 19:00,14.5636282623,100,27.7190264973,100,5.5838466044,100,,0,34.6717796029,100,13.6293703237,100,,
04.07.2020 20:00,15.6587881535,100,26.5398222443,100,8.6180921885,100,,0,31.8964673297,100,17.0216614201,100,,
04.07.2020 21:00,16.6827071371,100,27.5126029578,100,3.7643263497,100,,0,8.3972443804,100,18.7551224182,100,,
04.07.2020 22:00,13.918978395,100,28.1069685097,100,1.7392441268,100,,0,7.118475649,100,14.7023486184,100,,
04.07.2020 23:00,11.5968684103,100,25.9538640814,100,12.0519564428,100,,0,7.7581071505,100,15.6004865685,100,,
05.07.2020 00:00,14.3153385877,100,13.3269628586,100,24.6009252018,100,,0,5.844244254,100,11.2682197271,100,,
05.07.2020 01:00,19.3930771063,100,8.5823447295,100,11.2310944289,100,,0,4.7765876354,100,19.5076685891,100,,
05.07.2020 02:00,15.5799761301,100,10.9896543735,100,14.2663760981,100,,0,3.4989030292,100,14.4768665764,100,,
05.07.2020 03:00,11.6440220952,100,13.7326450991,100,8.8079479395,100,,0,2.6481610636,100,15.006585856,100,,
05.07.2020 04:00,8.6621964843,100,8.3958982036,100,12.0485682956,100,,0,13.3355716066,100,5.6657976869,100,,
05.07.2020 05:00,7.8014968678,100,5.6292857654,100,8.1978597021,100,,0,10.3390647949,100,5.5763463985,100,,
05.07.2020 06:00,4.8576342821,100,6.4186146667,100,10.2288717169,100,,0,11.4224606371,100,3.3652791949,100,,
05.07.2020 07:00,4.6550830727,100,7.8035077383,100,10.8389937979,100,,0,1.3729845146,100,4.0299955044,100,,
05.07.2020 08:00,4.2495583561,100,6.2297470818,100,8.4112145581,100,,0,1.37428131,100,3.692559524,100,,
05.07.2020 09:00,5.9318037006,100,6.2318075704,100,11.259779273,100,,0,1.3781220921,100,5.2927246113,100,,
05.07.2020 10:00,8.5161614196,100,12.7607531862,100,26.2696258568,100,,0,3.3028007697,100,6.8374530149,100,,
05.07.2020 11:00,5.7411077851,100,10.380696592,100,27.6919412533,100,,0,3.3022313741,100,8.599206043,100,,
05.07.2020 12:00,7.6375919314,100,12.7615577288,100,22.191764439,100,,0,2.8752151911,100,8.251855791,100,,
05.07.2020 13:00,6.3830507513,100,11.7684941546,100,30.3728524219,100,,0,5.0215279256,100,9.4349287689,100,,
05.07.2020 14:00,7.0682653974,100,19.4922102448,100,22.1352668803,100,,0,3.9491173171,100,10.4204220453,100,,
05.07.2020 15:00,6.0029677364,100,27.4372380121,100,15.1316175484,100,,0,6.3030681572,100,10.8119189212,100,,
05.07.2020 16:00,7.4769841595,100,18.7248989001,100,3.1428436483,100,,0,5.2344480099,100,8.1789358499,100,,
05.07.2020 17:00,7.4726334369,100,15.5463585765,100,3.54760673,100,,0,4.8067961247,100,6.2033439211,100,,
05.07.2020 18:00,4.9339839238,100,9.0347898797,100,2.9377659589,100,,0,4.3778626165,100,5.8112389146,100,,
05.07.2020 19:00,5.5730502953,100,9.4128544606,100,0.7067290801,100,,0,4.592482989,100,5.0253511334,100,,
05.07.2020 20:00,4.5128004027,100,5.6626413625,100,0.1037248278,100,,0,4.1673236958,100,8.0995672858,100,,
05.07.2020 21:00,5.9888877793,100,10.0057887942,100,0.3031354347,100,,0,7.1613795824,100,6.766081554,100,,
05.07.2020 22:00,4.7212101947,100,10.4022965481,100,0.0978121396,100,,0,7.587452504,100,8.1772390427,100,,
05.07.2020 23:00,5.1367488173,100,5.0675954129,100,-0.3058408741,100,,0,5.0245064224,100,5.5590411554,100,,
06.07.2020 00:00,3.864754929,100,3.4907295522,100,-0.3082288589,100,,0,3.1012977657,100,3.2354115407,100,,
06.07.2020 01:00,3.4501798649,100,2.1051055683,100,-0.3094538634,100,,0,1.1830488933,100,3.4696941943,100,,
06.07.2020 02:00,3.4462024436,100,1.7137883591,100,-0.3106789674,100,,0,0.7564983531,100,2.1613015894,100,,
06.07.2020 03:00,3.8820606589,100,3.1004473617,100,0.8991574251,100,,0,0.7571532123,100,4.427238094,100,,
06.07.2020 04:00,5.1636757869,100,1.5185564772,100,-0.1101201444,100,,0,0.3324633557,100,3.0460917213,100,,
06.07.2020 05:00,17.4346373657,100,5.6712350871,100,-0.5150629175,100,,0,3.7510433685,100,4.3332666397,100,,
06.07.2020 06:00,31.341328716,100,13.9725110993,100,-0.112554638,100,,0,17.8642416332,100,13.6657805174,100,,
06.07.2020 07:00,28.8559882916,100,24.8718798909,100,0.9025496678,100,,0,14.0136407046,100,14.0173587564,100,,
06.07.2020 08:00,28.564757808,100,24.8749135816,100,3.7485642784,100,,0,15.9445118318,100,15.6309095604,100,,
06.07.2020 09:00,22.985494775,100,18.9552166684,100,2.7219011987,100,,0,18.5248435599,100,13.3881691008,100,,
06.07.2020 10:00,22.9334190886,100,16.7749936608,100,0.691366083,100,,0,13.8206867044,100,13.4059421227,100,,
06.07.2020 11:00,31.8692619537,100,28.4594331084,100,1.5024524166,100,,0,11.0282088452,100,19.5899347576,100,,
06.07.2020 12:00,31.4616826352,100,29.8631815018,100,2.3124593189,100,,0,13.3820918481,100,24.159766153,100,,
06.07.2020 13:00,27.2662572511,100,19.953109797,100,8.2041890335,100,,0,24.0972049984,100,15.454616223,100,,
06.07.2020 14:00,23.7290214422,100,30.4488865481,100,44.6549028159,100,,0,68.3223309215,100,2.2888457306,100,,
06.07.2020 15:00,25.1030349022,100,23.9509204867,100,26.3125201457,100,,0,51.6513839193,100,1.5500129033,100,,
06.07.2020 16:00,19.4943772127,100,15.4055843644,100,32.2047350639,100,,0,37.6690823681,100,1.243844377,100,,
06.07.2020 17:00,20.7408423155,100,26.4946815637,100,32.1751900169,100,,0,35.4793876317,100,1.50528085,100,,
06.07.2020 18:00,16.2783369982,100,19.7470867971,100,26.2664804784,100,,0,33.1018721324,100,1.6251480999,100,,
06.07.2020 19:00,17.4900180774,100,16.5943310596,100,32.3682660417,100,,0,37.8273576746,100,2.5204351002,100,,
06.07.2020 20:00,22.9709544843,100,14.4116665703,100,32.9811909239,100,,0,39.9594500506,100,10.9275274179,100,,
06.07.2020 21:00,20.2190940935,100,11.6349755758,100,22.7876283164,100,,0,44.2229910784,100,8.7025052386,100,,
06.07.2020 22:00,13.4499327179,100,8.6652939871,100,25.4374750067,100,,0,24.749559316,100,2.2052996848,100,,
06.07.2020 23:00,8.5789214417,100,7.6847344773,100,18.5116298342,100,,0,19.6124865511,100,0.9615430432,100,,
07.07.2020 00:00,11.1053541917,100,5.9011511038,100,11.4227154289,100,,0,10.1985336982,100,0.7558902273,100,,
07.07.2020 01:00,8.9966266914,100,2.9301322128,100,8.5774491949,100,,0,12.1162972576,100,1.0055822012,100,,
07.07.2020 02:00,11.7194493639,100,10.6469260576,100,7.962540654,100,,0,12.3293725403,100,2.3822365705,100,,
07.07.2020 03:00,13.2169208713,100,5.2987604064,100,0.6735279939,100,,0,9.336923984,100,8.8446309388,100,,
07.07.2020 04:00,18.9185048653,100,3.9188639156,100,6.7595539011,100,,0,10.6263433656,100,4.4541771055,100,,
07.07.2020 05:00,27.8110852997,100,7.6795548004,100,16.5241424714,100,,0,26.0618120655,100,9.3683750343,100,,
07.07.2020 06:00,42.3319930592,100,23.1345144149,100,23.4757296737,100,,0,50.5677579139,100,14.3411402031,100,,
07.07.2020 07:00,36.2660317001,100,25.5495930252,100,17.5526261208,100,,0,46.7047085838,100,20.6141703387,100,,
07.07.2020 08:00,25.9605449444,100,17.0227627917,100,20.6185669462,100,,0,35.9570893355,100,15.4379231833,100,,
07.07.2020 09:00,22.3101108366,100,15.0495704891,100,8.1977312513,100,,0,21.5898431207,100,11.6764142171,100,,
07.07.2020 10:00,16.5885018369,100,22.1882752121,100,3.9195502988,100,,0,31.2300106849,100,13.7198697696,100,,
07.07.2020 11:00,22.8020562049,100,17.2352451544,100,6.7730923204,100,,0,26.3070870794,100,11.2679383311,100,,
07.07.2020 12:00,24.0264123531,100,16.4297122221,100,5.5447251881,100,,0,24.3735825386,100,14.3275819088,100,,
07.07.2020 13:00,25.2973541563,100,19.6059473531,100,2.0813042668,100,,0,25.6462429976,100,8.2408219372,100,,
07.07.2020 14:00,25.7960310093,100,13.6632531917,100,11.6314204653,100,,0,29.0819887628,100,4.8176683552,100,,
07.07.2020 15:00,19.25724754,100,21.6038392046,100,28.5176159012,100,,0,42.8082065985,100,1.5603003172,100,,
07.07.2020 16:00,17.1727398208,100,17.2538831313,100,21.8228567563,100,,0,46.4677499621,100,2.8285433364,100,,
07.07.2020 17:00,22.4930260829,100,26.9297962908,100,20.566169892,100,,0,49.0126422115,100,11.2383218696,100,,
07.07.2020 18:00,22.3854503846,100,25.7552820343,100,22.6012312087,100,,0,55.4582141571,100,14.8149446733,100,,
07.07.2020 19:00,17.9888042289,100,24.5676805347,100,24.2176728718,100,,0,45.5699975277,100,3.2097294826,100,,
07.07.2020 20:00,14.1142699104,100,22.2051328778,100,31.3420032357,100,,0,31.0127836804,100,1.2118706882,100,,
07.07.2020 21:00,16.0200785941,100,14.449686055,100,20.9648263317,100,6.7071110434,100,30.81531065,100,1.2879046611,100,,
07.07.2020 22:00,13.2934862039,100,11.2889119633,100,19.3607026511,100,8.2230439499,100,25.2206882639,100,1.2040748744,100,,
07.07.2020 23:00,6.7333592978,100,15.8468075651,100,19.7648046825,100,2.551987826,100,22.6511748603,100,0.4992010678,100,,
08.07.2020 00:00,7.9985930034,100,8.9027225321,100,17.9001178976,100,4.7627673233,100,19.6569787464,100,0.5668734934,100,,
08.07.2020 01:00,7.5678617299,100,3.9507321117,100,12.6260298036,100,1.4070228184,100,17.0774467819,100,0.3864755634,100,,
08.07.2020 02:00,7.7901613451,100,3.3598031566,100,6.7303956843,100,2.1050885543,100,10.8789289779,100,0.9648061246,100,,
08.07.2020 03:00,19.3681819447,100,3.5587975972,100,4.3018161276,100,1.8890388603,100,13.4403281804,100,0.6429103165,100,,
08.07.2020 04:00,14.2121260713,100,3.5660895941,100,4.3062279916,100,1.8096718677,100,10.6848973886,100,0.570334363,100,,
08.07.2020 05:00,31.690048183,100,3.562112874,100,12.4710398923,100,1.4632811625,100,26.9825065101,100,0.370031024,100,,
08.07.2020 06:00,33.3024411279,100,9.1369179659,100,27.8082895564,100,8.1160994211,100,49.1776979485,100,0.7072966043,100,,
08.07.2020 07:00,22.5149947654,100,11.5250321928,100,27.8113072512,100,8.1558504215,100,43.3677160036,100,0.679660957,100,,
08.07.2020 08:00,,0,14.1200097766,100,28.1832678511,100,,0,26.8207300432,100,0.7931550976,100,,
08.07.2020 09:00,,0,,0,30.0065189156,100,4.1541346734,100,30.8971716602,100,0.9058950198,100,,
08.07.2020 10:00,10.707465906,100,49.0722196158,100,22.0479692234,100,3.5508734338,100,34.1170894899,100,0.5043399196,100,,
08.07.2020 11:00,11.7444014002,100,25.8272414041,100,27.943650397,100,4.7153224675,100,38.1847099675,100,1.7836431082,100,,
08.07.2020 12:00,21.523354938,100,23.4335121227,100,11.2094045506,100,6.5786307129,100,39.4492993702,100,0.6619205446,100,,
08.07.2020 13:00,17.2136200614,100,24.4319783065,100,23.4410150871,100,4.1363091008,100,38.1723195628,100,2.3829279759,100,,
08.07.2020 14:00,15.9721252715,100,21.6473080295,100,9.7824198643,100,5.151254892,100,38.7822806879,100,1.9283976658,100,,
08.07.2020 15:00,26.998296932,100,16.7016445987,100,11.4245977511,100,6.5017290562,100,29.3506894785,100,1.4750410188,100,,
08.07.2020 16:00,20.7210970139,100,17.270378342,100,20.582530326,100,5.1064409998,100,25.2785345453,100,1.1545836079,100,,
08.07.2020 17:00,14.4770385413,100,18.6630777977,100,17.3206066916,100,8.7740158849,100,32.3599331763,100,5.1913379724,100,,
08.07.2020 18:00,20.0204951131,100,24.8165036673,100,3.8760552702,100,13.5412306063,100,26.1443851413,100,15.9858366596,100,,
08.07.2020 19:00,22.7661254858,100,19.4441236461,100,3.0576940909,100,13.825659141,100,28.0401726179,100,14.999772209,100,,
08.07.2020 20:00,15.0289758399,100,26.9740155924,100,2.0421393059,100,13.4968522625,100,33.1880684908,100,16.9055110897,100,,
08.07.2020 21:00,17.0461563572,100,23.7744399356,100,9.9664497366,100,13.6503921343,100,41.7425348983,100,23.8320463109,100,,
08.07.2020 22:00,18.1021063263,100,13.8661142944,100,13.6285424878,100,7.4665421498,100,28.2412331993,100,9.1540007147,100,,
08.07.2020 23:00,7.412411973,100,9.3215866299,100,10.7791251072,100,3.6642014697,100,12.8457475862,100,0.8668727664,100,,
09.07.2020 00:00,17.039614458,100,6.7384734815,100,17.2755974995,100,3.4229099164,100,14.1103486057,100,6.7757059391,100,,
09.07.2020 01:00,16.6150953033,100,3.3675626674,100,8.7386761799,100,1.7852281529,100,16.0593853803,100,1.6099591103,100,,
09.07.2020 02:00,13.062746941,100,2.378014742,100,7.5248016017,100,2.4687497903,100,10.6856107433,100,2.6408018983,100,,
09.07.2020 03:00,21.3350668074,100,2.5783379174,100,9.3615368421,100,1.4941915182,100,13.0679499952,100,6.8771918596,100,,
09.07.2020 04:00,14.6505260891,100,4.5554825316,100,11.611941848,100,1.1263331206,100,17.9942792891,100,3.5712652741,100,,
09.07.2020 05:00,22.0076066899,100,4.3674994397,100,18.9938492626,100,3.1877706926,100,17.8388543938,100,7.6396284036,100,,
09.07.2020 06:00,36.1876043493,100,5.7640532423,100,45.0338730762,100,4.8738792424,100,53.5949072303,100,21.1501360425,100,,
09.07.2020 07:00,30.8765384049,100,16.9000685736,100,42.778499802,100,7.538940904,100,52.0666176545,100,7.0341783405,100,,
09.07.2020 08:00,24.3440008156,100,10.9323410317,100,28.2041342282,100,8.8437035269,100,39.0798433486,100,2.1603497422,100,,
09.07.2020 09:00,26.8753520432,100,14.1173428527,100,27.1322422511,100,8.1339874553,100,30.4706620959,100,8.9564219286,100,,
09.07.2020 10:00,22.2195653407,100,17.1047249373,100,19.5686981519,100,7.7008849553,100,33.4916520557,100,10.7131766354,100,,
09.07.2020 11:00,19.4105098991,100,16.6907602709,100,5.6943126479,100,6.597238407,100,16.5160064537,100,10.2774118709,100,,
09.07.2020 12:00,21.4657006667,100,18.2811204945,100,10.9980910591,100,9.0820127688,100,23.1611413317,100,3.4396755255,100,,
09.07.2020 13:00,13.5782635189,100,20.6661925851,100,29.9725438048,100,7.9043745753,100,39.2557870515,100,2.8560599036,100,,
09.07.2020 14:00,27.4060851649,100,17.087803945,100,25.4570762062,100,8.4944855891,100,48.3157949738,100,4.2355571726,100,,
09.07.2020 15:00,24.6846490919,100,24.2256474105,100,5.6872783288,100,13.2136228338,100,27.232124507,100,8.7114115684,100,,
09.07.2020 16:00,17.9015774792,100,16.0757000947,100,2.2233910965,100,9.4499542914,100,31.5224688756,100,13.2504958942,100,,
09.07.2020 17:00,20.5899028795,100,24.0184942642,100,5.6822179414,100,12.0658028421,100,36.4391901699,100,12.8208260952,100,,
09.07.2020 18:00,19.0540624875,100,26.4109354089,100,5.4692455503,100,15.4166538707,100,37.9426234387,100,19.0819268295,100,,
09.07.2020 19:00,17.1356836669,100,21.8240463796,100,4.2541980785,100,13.3300242882,100,21.6486640786,100,14.7237231886,100,,
09.07.2020 20:00,19.8956966161,100,11.7032597761,100,3.6399027153,100,7.8445090016,100,7.7181562445,100,12.1955723908,100,,
09.07.2020 21:00,15.8444409313,100,12.0921877448,100,3.4382040474,100,6.597101081,100,15.6396100181,100,12.6639761473,100,,
09.07.2020 22:00,22.5321484368,100,15.6642474497,100,9.5280216177,100,6.7586025763,100,8.3616532368,100,19.9410687504,100,,
09.07.2020 23:00,26.0760082492,100,16.6404163714,100,27.4127351542,100,10.6515219695,100,8.7876164251,100,8.5181466205,100,,
10.07.2020 00:00,35.9619455265,100,11.3053177347,100,24.9921867495,100,11.203707499,100,16.0772958184,100,6.686483233,100,,
10.07.2020 01:00,25.890499955,100,6.9461495349,100,15.0265658186,100,5.9075063253,100,6.0153472418,100,5.9893304494,100,,
10.07.2020 02:00,16.8237606486,100,6.1495750602,100,10.96672546,100,4.9251461145,100,7.5136389244,100,7.115242487,100,,
10.07.2020 03:00,14.1253947094,100,3.9658473598,100,7.9060335303,100,3.6463714678,100,18.6461019041,100,3.5266816117,100,,
10.07.2020 04:00,19.9353789883,100,5.5634689107,100,13.0093538428,100,5.4055929451,100,14.161064381,100,6.1365674405,100,,
10.07.2020 05:00,20.2659698342,100,4.3676796885,100,16.1076201063,100,6.6331674009,100,15.2581815504,100,9.507469864,100,,
10.07.2020 06:00,41.5290797802,100,6.1591174553,100,36.0177643811,100,6.7779722086,100,42.364434648,100,6.4840697401,100,,
10.07.2020 07:00,23.3005297063,100,14.9224076378,100,30.2323494229,100,8.4950060541,100,34.4205055864,100,5.4814379192,100,,
10.07.2020 08:00,19.4902640367,100,12.937263807,100,22.0585915448,100,8.4563850253,100,33.5761732392,100,9.893621875,100,,
10.07.2020 09:00,19.6434668975,100,16.310915381,100,20.6079457446,100,7.9647546634,100,33.7421791736,100,8.6655432148,100,,
10.07.2020 10:00,23.4186014923,100,26.4512317794,100,15.6685117926,100,7.3732545374,100,35.8732063805,100,9.9691032699,100,,
10.07.2020 11:00,25.7484830595,100,17.8845967733,100,5.2539852901,100,12.5814911426,100,33.9344591846,100,10.8268546247,100,,
10.07.2020 12:00,27.1724211086,100,20.2785232603,100,11.9775491715,100,12.154437268,100,17.6116694443,100,19.9280356155,100,,
10.07.2020 13:00,24.8174784897,100,28.029229027,100,27.6145136806,100,5.979396108,100,27.7379014227,100,2.0104620174,100,,
10.07.2020 14:00,28.5953319909,100,31.9863394999,100,38.9331064329,100,6.2150368443,100,41.2519161943,100,14.1270207619,100,,
10.07.2020 15:00,33.8681691322,100,20.4663634066,100,31.3601425209,100,15.2943461769,100,29.8502763831,100,18.8501644514,100,,
10.07.2020 16:00,24.8789030947,100,25.0307519228,100,29.3222131161,100,15.8767224614,100,59.5159998122,100,7.3870568863,100,,
10.07.2020 17:00,24.1587725557,100,26.825561472,100,11.9629801569,100,17.6109927713,100,51.9520377991,100,5.8160680235,100,,
10.07.2020 18:00,16.5371674922,100,27.0189920942,100,10.136061332,100,14.5414868236,100,49.1533631055,100,1.6016214696,100,,
10.07.2020 19:00,13.1835778762,100,30.9998472041,100,6.2557272435,100,9.1140926602,100,48.5029714875,100,1.2212881316,100,,
10.07.2020 20:00,18.2346603639,100,32.3819919317,100,5.2461225323,100,13.4856406166,100,33.4703989909,100,11.1414434758,100,,
10.07.2020 21:00,22.4042163592,100,24.2121794232,100,10.5346237467,100,13.6519978754,100,18.6780852898,100,21.6637619303,100,,
10.07.2020 22:00,30.3908205136,100,18.2560371643,100,11.9615120969,100,7.9133564653,100,9.6797299674,100,14.3965391802,100,,
10.07.2020 23:00,20.8841942155,100,14.5207812877,100,19.9022133549,100,5.6380993452,100,28.107626455,100,2.0710665335,100,,
11.07.2020 00:00,13.6907916526,100,10.1406895203,100,13.5987954515,100,4.6841628643,100,9.683288926,100,6.2695566842,100,,
11.07.2020 01:00,12.4446387566,100,4.5853423721,100,12.9802864926,100,2.6880133684,100,20.4133122881,100,6.1083800516,100,,
11.07.2020 02:00,20.3178488902,100,9.1627304066,100,6.0591006527,100,3.9617047501,100,20.4185301778,100,2.1373960421,100,,
